F61,F77,F88,F70,
33,4425,902,7575,
33,4425,902,7575,
27,4481,915,7631,
27,4481,915,7631,
27,4481,915,7631,
27,4481,915,7631,
12,2482,496,5632,
12,2482,496,5632,
12,2482,496,5632,
12,2482,496,5632,
12,2482,496,5632,
11,2836,559,5986,
11,2836,559,5986,
11,2836,559,5986,
33,4262,855,7412,
33,4262,855,7412,
14,3847,783,6997,
20,4211,845,7361,
15,4452,909,7602,
15,4452,909,7602,
15,4452,909,7602,
5,1201,245,4351,
5,1201,245,4351,
14,4452,909,7602,
10,1089,231,4239,
33,4452,909,7602,
33,4452,909,7602,
4,2914,579,6064,
4,2914,579,6064,
4,2914,579,6064,
4,2914,579,6064,
5,2915,579,6065,
5,2915,579,6065,
15,2936,584,6086,
4,2484,497,5634,
4,2484,497,5634,
4,2484,497,5634,
21,4452,909,7602,
21,4452,909,7602,
27,4452,909,7602,
4,1370,280,4520,
2,1370,280,4520,
2,1370,280,4520,
14,4211,845,7361,
3,2135,434,5285,
3,2988,594,6138,
3,2988,594,6138,
3,2988,594,6138,
15,2988,594,6138,
2,1244,252,4394,
2,1244,252,4394,
6,1483,295,4633,
7,10625,2130,13775,
6,1483,295,4633,
3,1467,294,4617,
3,1467,294,4617,
4,3184,629,6334,
7,7445,1412,10595,
7,7445,1412,10595,
7,7445,1412,10595,
7,7445,1412,10595,
0,3281,645,6431,
3,6388,1258,9538,
3,6388,1258,9538,
3,6388,1258,9538,
33,8129,1520,11279,
30,7846,1469,10996,
30,7846,1469,10996,
10,4748,978,7898,
28,8752,1622,11902,
26,8493,1580,11643,
148,8560,1589,11710,
20,2261,454,5411,
62,4861,996,8011,
124,7846,1469,10996,
31,2980,590,6130,
62,4861,996,8011,
192,9734,1852,12884,
3,1409,287,4559,
13,4955,1020,8105,
19,10625,2130,13775,
6,7438,1412,10588,
8,5799,1178,8949,
8,5799,1178,8949,
5,4652,956,7802,
5,4652,956,7802,
8,6164,1223,9314,
8,6164,1223,9314,
2,285,83,3435,
1,7159,1379,10309,
11,10587,2105,13737,
11,10587,2105,13737,
11,10587,2105,13737,
11,10587,2105,13737,
3,9160,1722,12310,
11,10587,2105,13737,
11,10587,2105,13737,
11,10587,2105,13737,
7,1838,361,4988,
7,1838,361,4988,
7,1838,361,4988,
7,1838,361,4988,
7,1838,361,4988,
7,1838,361,4988,
7,1838,361,4988,
2,3900,791,7050,
7,9143,1720,12293,
7,9143,1720,12293,
0,4105,827,7255,
11,6559,1294,9709,
0,10625,2130,13775,
34,9651,1841,12801,
39,9718,1852,12868,
32,8209,1532,11359,
55,10625,2130,13775,
55,10625,2130,13775,
24,9718,1852,12868,
24,9718,1852,12868,
24,9718,1852,12868,
24,9718,1852,12868,
24,9718,1852,12868,
24,9718,1852,12868,
24,9718,1852,12868,
24,9718,1852,12868,
9,7753,1446,10903,
4,4955,1020,8105,
16,10395,2072,13545,
16,10395,2072,13545,
3,1409,287,4559,
4,3984,805,7134,
3,1409,287,4559,
4,3984,805,7134,
12,7664,1437,10814,
1,1915,383,5065,
7,3707,755,6857,
2,4217,847,7367,
11,1838,361,4988,
11,1838,361,4988,
11,1838,361,4988,
11,1838,361,4988,
4,1838,361,4988,
4,1838,361,4988,
7,1838,361,4988,
4,1838,361,4988,
1,842,184,3992,
5,1838,361,4988,
1,274,79,3424,
3,1723,335,4873,
4,1723,335,4873,
3,1217,247,4367,
3,1217,247,4367,
5,2201,443,5351,
5,2201,443,5351,
2,2201,443,5351,
2,2201,443,5351,
