F61,F77,F88,F70,
8,7700,3519,8135,
8,7700,3519,8135,
3,4404,2480,4839,
2,4394,2477,4829,
0,1612,1089,2047,
8,1967,1251,2402,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
6,1924,1236,2359,
14,7700,3519,8135,
14,7699,3519,8134,
14,7699,3519,8134,
14,7699,3519,8134,
14,7699,3519,8134,
14,7700,3519,8135,
14,7700,3519,8135,
14,7699,3519,8134,
14,7700,3519,8135,
14,7700,3519,8135,
6,7700,3519,8135,
2,7047,3076,7482,
6,7700,3519,8135,
6,7700,3519,8135,
6,7700,3519,8135,
6,7700,3519,8135,
6,7700,3519,8135,
6,7700,3519,8135,
7,7699,3519,8134,
8,7699,3519,8134,
8,7699,3519,8134,
7,7699,3519,8134,
8,7699,3519,8134,
7,7699,3519,8134,
1,7098,3113,7533,
1,7098,3113,7533,
1,7098,3113,7533,
7,7700,3519,8135,
7,7699,3519,8134,
7,7700,3519,8135,
7,7699,3519,8134,
45,7699,3519,8134,
0,2025,1270,2460,
2,1318,874,1753,
20,3965,2324,4400,
2,1318,874,1753,
20,3965,2324,4400,
20,3965,2324,4400,
20,3965,2324,4400,
3,1339,887,1774,
4,2028,1271,2463,
0,143,81,578,
0,143,81,578,
4,2028,1271,2463,
2,7700,3519,8135,
2,7700,3519,8135,
1,2837,1893,3272,
2,7700,3519,8135,
2,7700,3519,8135,
1,2837,1893,3272,
2,7700,3519,8135,
2,7700,3519,8135,
1,2837,1893,3272,
