F61,F77,F88,F70,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
13,7379,3245,8135,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7379,3245,8135,
13,7379,3245,8135,
13,7378,3245,8134,
13,7379,3245,8135,
13,7379,3245,8135,
6,7379,3245,8135,
2,6726,2802,7482,
6,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
7,7378,3245,8134,
8,7378,3245,8134,
8,7378,3245,8134,
7,7378,3245,8134,
8,7378,3245,8134,
7,7378,3245,8134,
1,6777,2839,7533,
1,6777,2839,7533,
1,6777,2839,7533,
7,7379,3245,8135,
7,7378,3245,8134,
7,7379,3245,8135,
7,7378,3245,8134,
45,7378,3245,8134,
0,1704,996,2460,
2,997,600,1753,
20,3644,2050,4400,
2,997,600,1753,
20,3644,2050,4400,
20,3644,2050,4400,
20,3644,2050,4400,
3,1018,613,1774,
2,1707,997,2463,
2,1707,997,2463,
2,1707,997,2463,
2,7379,3245,8135,
2,7379,3245,8135,
1,2516,1619,3272,
2,7379,3245,8135,
2,7379,3245,8135,
1,2516,1619,3272,
2,7379,3245,8135,
2,7379,3245,8135,
1,2516,1619,3272,
